fewsid;Code;Omschrijving;CASnummer;Groep;Id;Begin geldigheid;Eind geldigheid
1291;DC1yT4S;dimethyltetrasulfide;5756-24-1;ChemischeStof;3576;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1292;DC1yTS;dimethyltrisulfide;3658-80-8;ChemischeStof;666;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1293;DC1yacAd;dimethylacetamide;127-19-5;ChemischeStof;1939;28 augustus 2011 00:00:00;1 januari 2100 00:00:00
1294;DC1ybenzAe;dimethylbenzylamine;103-83-3;ChemischeStof;3566;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
1295;DC1ycbmyCl;dimethylcarbamoyl chloride;79-44-7;ChemischeStof;3568;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1296;DC1yfAd;dimethylformamide;68-12-2;ChemischeStof;660;28 augustus 2011 00:00:00;1 januari 2100 00:00:00
1297;DC1yiFt;dimethylisoftalaat;1459-93-4;ChemischeStof;6303;1 april 2020 00:00:00;1 januari 2100 00:00:00
1298;DC1ysAd;dimethylsulfamide;3984-14-3;ChemischeStof;5565;9 februari 2016 00:00:00;1 januari 2100 00:00:00
1299;DC2olAe;diethanolamine;111-42-2;ChemischeStof;634;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1300;DC2yAe;diethylamine;109-89-7;ChemischeStof;636;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1301;DC2yC4yAe;diethylbutylamine;4444-68-2;ChemischeStof;5592;30 juni 2016 00:00:00;1 januari 2100 00:00:00
1302;DC2yEtr;diethylether;60-29-7;ChemischeStof;641;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1303;DC2yFt;diethylftalaat;84-66-2;ChemischeStof;642;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1304;DC2yNOAe;diethylnitrosamine;55-18-5;ChemischeStof;2429;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
1305;DC2ySO4;diethylsulfaat;64-67-5;ChemischeStof;3578;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1306;DC2yeDAe;diethyleendiamine;110-85-0;ChemischeStof;2585;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1307;DC2yeTAe;diethyleentriamine;111-40-0;ChemischeStof;640;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1308;DC2yegcDNO3;diethyleenglycoldinitraat;693-21-0;ChemischeStof;5572;23 maart 2016 00:00:00;1 januari 2100 00:00:00
1309;DC2yegcl;diethyleenglycol;111-46-6;ChemischeStof;639;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1310;DC2ysbsl;diethylstilboestrol;56-53-1;ChemischeStof;5235;31 januari 2015 00:00:00;1 januari 2100 00:00:00
1311;DC2yzrprPO4;diethylzuur pyrofosfaat;1707-71-7;ChemischeStof;6278;1 april 2020 00:00:00;1 januari 2100 00:00:00
1312;DC3eygcl;dipropyleenglycol;25265-71-8;ChemischeStof;678;6 juli 2013 00:00:00;1 januari 2100 00:00:00
1313;DC3yAe;dipropylamine;142-84-7;ChemischeStof;5594;30 juni 2016 00:00:00;1 januari 2100 00:00:00
1314;DC3yFt;dipropylftalaat;131-16-8;ChemischeStof;679;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1315;DC3yNOAe;dipropylnitrosamine;621-64-7;ChemischeStof;2340;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
1316;DC3yegcC1yEt;dipropyleenglycolmonomethylether;34590-94-8;ChemischeStof;3579;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1317;DC3yiccmrnt;dipropyl-isocinchomeronaat;136-45-8;ChemischeStof;3580;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1318;DC4y3OHC4yPO;dibutyl-3-hydroxybutylfosfaat;89197-69-3;ChemischeStof;4995;21 januari 2014 00:00:00;1 januari 2100 00:00:00
1319;DC4yAe;dibutylamine;111-92-2;ChemischeStof;599;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1320;DC4yFt;dibutylftalaat;84-74-2;ChemischeStof;600;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1321;DC4yNOAe;dibutylnitrosamine;924-16-3;ChemischeStof;2428;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
1322;DC4ySn;dibutyltin (kation);14488-53-0;ChemischeStof;3359;30 december 2019 00:00:00;1 januari 2100 00:00:00
1323;DC5yFt;dipentylftalaat;131-18-0;ChemischeStof;677;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1324;DC6yFt;dihexylftalaat;84-75-3;ChemischeStof;650;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1325;DC7yFt;diheptylftalaat;3648-21-3;ChemischeStof;649;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1326;DC8C18akDC1y;di(C8-C18-alkyl)dimethylammoniumchloride;73398-64-8;ChemischeStof;3581;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1327;DC8yFt;dioctylftalaat;117-84-0;ChemischeStof;674;9 juni 2011 00:00:00;1 januari 2100 00:00:00
1328;DC8ySn;dioctyltin (kation);94410-05-6;ChemischeStof;3582;2 mei 2012 00:00:00;1 januari 2100 00:00:00
1329;DC9yFt;dinonylftalaat;84-76-4;ChemischeStof;670;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1330;DClBrC1a;dichloorbroommethaan;75-27-4;ChemischeStof;396;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1331;DClC1a;dichloormethaan;75-09-2;ChemischeStof;619;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1332;DClC1ysfnC1a;dichloor(methylsulfonyl)methaan;37557-96-3;ChemischeStof;6282;1 april 2020 00:00:00;1 januari 2100 00:00:00
1333;DClC3ol;dichloorpropanol;26545-73-3;ChemischeStof;3593;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1334;DClDiC3yEtr;2,2'-Dichloordiisopropyl ether;108-60-1;ChemischeStof;1814;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1335;DClHAc;dichloorazijnzuur;79-43-6;ChemischeStof;3594;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1336;DClbzdne;dichloorbenzidine;1331-47-1;ChemischeStof;3591;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1337;DClfn;dichloorfeen;97-23-4;ChemischeStof;626;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1338;DClppP;dichloorprop-P;15165-67-0;ChemischeStof;3597;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1339;DClvs;dichloorvos;62-73-7;ChemischeStof;624;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1340;DDBAB;dodecyldimethylbenzylammoniumbromide;1-4-7281;ChemischeStof;3598;10 juni 2011 00:00:00;1 januari 2100 00:00:00
1341;DDBAC;dodecyldimethylbenzylammoniumchloride;139-07-1;ChemischeStof;3599;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1342;DDMAB;didecyldimethylammoniumbromide;2390-68-3;ChemischeStof;3600;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1343;DDMAC;didecyldimethylammoniumchloride;7173-51-5;ChemischeStof;3601;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1344;DDPA;verdyl acetaat;2500-83-6;ChemischeStof;3602;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1345;DEDC;diethyldithiocarbamaat;148-18-5;ChemischeStof;3603;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1346;DEELMSR;Deelmonster;NVT;Object;3376;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1347;DEET;diethyltoluamide;134-62-3;ChemischeStof;2308;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
1348;DEHP;bis(2-ethylhexyl)ftalaat (DEHP);117-81-7;ChemischeStof;382;9 juni 2011 00:00:00;1 januari 2100 00:00:00
1349;DEHTP;bis(2-ethylhexyl)tereftalaat;6422-86-2;ChemischeStof;6347;1 april 2020 00:00:00;1 januari 2100 00:00:00
1350;DETTS;Detritus;NVT;Object;6107;11 maart 2020 00:00:00;1 januari 2100 00:00:00
1351;DFyAe;difenylamine;122-39-4;ChemischeStof;646;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1352;DFyNOAe;difenylnitrosamine;86-30-6;ChemischeStof;3631;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
1353;DFySn;difenyltin (kation);NVT;ChemischeStof;3443;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1354;DGRE;diglycidyl resorcinol ether (DGRE);101-90-6;ChemischeStof;3634;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1355;DHT;dihydrotestosterone;521-18-6;ChemischeStof;5309;17 juni 2015 00:00:00;1 januari 2100 00:00:00
1356;DHTDMAC;di(hydrogenated tallow alkyl) dimethylammoniumchlorides;61789-80-8;ChemischeStof;5273;20 februari 2015 00:00:00;1 januari 2100 00:00:00
1357;DHcEsrol;dihydrocholesterol;80-97-7;ChemischeStof;3635;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1358;DHmcnl;dihydromyrcenol;18479-58-8;ChemischeStof;3636;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1359;DHsfl;dihydrosafrol;94-58-6;ChemischeStof;3637;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1360;DHstreptmcne;dihydrostreptomycine;128-46-1;ChemischeStof;6399;12 juni 2020 00:00:00;1 januari 2100 00:00:00
1361;DIATMN;Diatomeeen;NVT;Object;3471;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1362;DIERLOGNME;dierlijk organisme;NVT;Object;6108;11 maart 2020 00:00:00;1 januari 2100 00:00:00
1363;DIERSR;Dierenspoor;NVT;Object;5343;6 augustus 2015 00:00:00;1 januari 2100 00:00:00
1364;DKedtl;dikalium endothall;2164-07-0;ChemischeStof;3647;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1365;DMST;4-dimethylaminosulfotoluidide;66840-71-9;ChemischeStof;3650;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1366;DNOC;4,6-dinitro-o-cresol;534-52-1;ChemischeStof;668;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1367;DNaCNDtoimdC;dinatriumcyanodithioimidocarbonaat;138-93-2;ChemischeStof;3659;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1368;DODAC;dimethyldioctadecylammoniumchloride;107-64-2;ChemischeStof;5176;31 januari 2015 00:00:00;1 januari 2100 00:00:00
1369;DODMAC;dioctyldimethylammoniumchloride;5538-94-3;ChemischeStof;3667;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1370;DONA;trifluor-3-(hexafluor-3-(trifluormethoxy)propoxy)propaanzuur;919005-14-4;ChemischeStof;5939;18 april 2018 00:00:00;1 januari 2100 00:00:00
1371;DOacb;dioxacarb;6988-21-2;ChemischeStof;3666;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1372;DOxbzfs;dioxabenzofos;3811-49-2;ChemischeStof;3671;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1373;DOxton;dioxathion;78-34-2;ChemischeStof;3673;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1374;DPMI;cashmeran;33704-61-9;ChemischeStof;3674;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1375;DRAADAGN;Draadalgen;NVT;Object;3494;26 augustus 2011 00:00:00;1 januari 2100 00:00:00
1376;DRIJFBPTN;Drijfbladplanten;NVT;Object;3514;26 augustus 2011 00:00:00;1 januari 2100 00:00:00
1377;DS;Droge stof;NVT;Object;692;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1378;DTPA;di-ethyleentriaminepentaazijnzuur (DTPA);67-43-6;ChemischeStof;3695;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1379;DTPMP;diethyleentriamine penta(methyleen fosfonzuur) (DTPMP);15827-60-8;ChemischeStof;4996;21 januari 2014 00:00:00;1 januari 2100 00:00:00
1380;DactLsbse;diaceton-L-sorbose;17682-70-1;ChemischeStof;3549;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1381;Dactmfne;diacetylmorfine;561-27-3;ChemischeStof;6216;13 maart 2020 00:00:00;1 januari 2100 00:00:00
1382;Dalfs;dialifos;10311-84-9;ChemischeStof;589;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1383;Dalt;diallaat;2303-16-4;ChemischeStof;590;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1384;DazC1a;diazomethaan;334-88-3;ChemischeStof;3552;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1385;DazclsrDHCl;diazacholesterol-dihydrochloride;1249-84-9;ChemischeStof;3553;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1386;Daznn;diazinon;333-41-5;ChemischeStof;592;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1387;Db;dubnium;53850-35-4;ChemischeStof;3556;7 januari 2012 00:00:00;1 januari 2100 00:00:00
1388;DbenzAe;dibenzylamine;103-49-1;ChemischeStof;3559;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1389;Dbenzahacdne;dibenz(a,h)acridine;226-36-8;ChemischeStof;5200;31 januari 2015 00:00:00;1 januari 2100 00:00:00
1390;Dbenzajacdne;dibenz(a,j)acridine;224-42-0;ChemischeStof;5201;31 januari 2015 00:00:00;1 januari 2100 00:00:00
1391;DbzFt;dibenzylftalaat;523-31-9;ChemischeStof;3562;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1392;Dbzfrn;dibenzofuran;132-64-9;ChemischeStof;594;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1393;DcbNazt;dicamba-natriumzout;1982-69-0;ChemischeStof;3584;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1394;Dcba;dicamba;1918-00-9;ChemischeStof;602;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1395;Dcbnl;dichlobenil;1194-65-6;ChemischeStof;603;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1396;Dcbtzl;diclobutrazool;75736-33-3;ChemischeStof;3585;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1397;DccC6yFt;dicyclohexylftalaat;84-61-7;ChemischeStof;3586;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1398;DccC6ySn;dicyclohexyltin (kation);NVT;ChemischeStof;3360;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1399;DccPeDen;dicyclopentadieen;77-73-6;ChemischeStof;632;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1400;Dccvrne;dicycloverine;77-19-0;ChemischeStof;3588;17 november 2012 00:00:00;1 januari 2100 00:00:00
1401;DcfC1y;diclofop-methyl;51338-27-3;ChemischeStof;3589;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1402;Dcfande;dichlofluanide;1085-98-9;ChemischeStof;605;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1403;Dcfl;dicofol;115-32-2;ChemischeStof;629;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1404;Dcfp;diclofop;40843-25-2;ChemischeStof;4997;21 januari 2014 00:00:00;1 januari 2100 00:00:00
1405;Dcfton;dichlofenthion;97-17-6;ChemischeStof;604;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1406;Dclofnc;diclofenac;15307-86-5;ChemischeStof;2466;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1407;Dcloxclne;dicloxacilline;3116-76-5;ChemischeStof;2467;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1408;Dctfs;dicrotofos;141-66-2;ChemischeStof;630;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1409;DdC2yfrzpm;didesethylflurazepam;17617-59-3;ChemischeStof;6193;13 maart 2020 00:00:00;1 januari 2100 00:00:00
1410;DenCl;dienochloor;2227-17-0;ChemischeStof;3608;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1411;DepOxC4a;diepoxybutaan;1464-53-5;ChemischeStof;3611;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1412;Detfcb;diethofencarb;87130-20-9;ChemischeStof;3620;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1413;DettC2y;diethatylethyl;38727-55-8;ChemischeStof;3621;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1414;Dettl;diethatyl;38725-95-0;ChemischeStof;4998;21 januari 2014 00:00:00;1 januari 2100 00:00:00
1415;DfAd;difenamide;957-51-7;ChemischeStof;3623;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1416;Dfbzrn;diflubenzuron;35367-38-5;ChemischeStof;648;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1417;Dffncn;diflufenican;83164-33-4;ChemischeStof;3624;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1418;Dfhdmne;difenhydramine;58-73-1;ChemischeStof;3625;17 november 2012 00:00:00;1 januari 2100 00:00:00
1419;Dfncm;difenacoum;56073-07-5;ChemischeStof;3626;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1420;Dfncnzl;difenoconazool;119446-68-3;ChemischeStof;3627;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1421;Dfnxrn;difenoxuron;14214-32-5;ChemischeStof;3628;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1422;Dftiln;difethialon;104653-34-1;ChemischeStof;3629;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1423;Dfturn;diafenthiuron;80060-09-9;ChemischeStof;3630;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1424;Dfysfn;difenylsulfon;127-63-9;ChemischeStof;4999;21 januari 2014 00:00:00;1 januari 2100 00:00:00
1425;Dfzqt;difenzoquat;49866-87-7;ChemischeStof;3632;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1426;DfzqtC1ySO4;difenzoquatmethylsulfaat;43222-48-6;ChemischeStof;3633;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1427;DhtaDC1yNH4h;di(hydrogenetalkalkyl)dimethylammoniumhectoriet;71011-27-3;ChemischeStof;3638;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1428;DhtaDC1yNH4m;di(hydrogenetalkalkyl)dimethylammoniummontmorilloniet;68911-87-5;ChemischeStof;3639;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1429;DiC10yFt;diisodecylftalaat;26761-40-0;ChemischeStof;5746;24 januari 2017 00:00:00;1 januari 2100 00:00:00
1430;DiC11yFt;diisoundecylftalaat;96507-86-7;ChemischeStof;5755;24 januari 2017 00:00:00;1 januari 2100 00:00:00
1431;DiC13yFt;diisotridecylftalaat;27253-26-5;ChemischeStof;5754;24 januari 2017 00:00:00;1 januari 2100 00:00:00
1432;DiC3yAe;diisopropylamine;108-18-9;ChemischeStof;582;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1433;DiC3yEtr;diisopropylether;108-20-3;ChemischeStof;583;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1434;DiC3yFt;diisopropylftalaat;605-45-8;ChemischeStof;584;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1435;DiC4oxC1a;diisobutoxymethaan;2568-91-4;ChemischeStof;3642;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1436;DiC4yFt;diisobutylftalaat;84-69-5;ChemischeStof;577;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1437;DiC8yFt;di-isooctylftalaat;27554-26-3;ChemischeStof;581;6 juli 2013 00:00:00;1 januari 2100 00:00:00
1438;DiC9yFt;diisononylftalaat;28553-12-0;ChemischeStof;5747;24 januari 2017 00:00:00;1 januari 2100 00:00:00
1439;Dikglc;dikegulac;18467-77-1;ChemischeStof;3644;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1440;DmTdzl;dimetridazol;551-92-8;ChemischeStof;3653;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1441;Dmfrn;dimefuron;34205-21-5;ChemischeStof;651;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1442;DmtAd;dimethenamide;87674-68-8;ChemischeStof;3651;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1443;DmtCl;dimethachloor;50563-36-5;ChemischeStof;3652;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1444;DmtClOaAezr;dimethachloor-oxalaminezuur;1086384-49-7;ChemischeStof;6255;13 maart 2020 00:00:00;1 januari 2100 00:00:00
1445;Dmtat;dimethoaat;60-51-5;ChemischeStof;653;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1446;Dmtmf;dimethomorf;110488-70-5;ChemischeStof;3654;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1447;DmtnmdC2asfz;dimethenamid ethaansulfonzuur;205939-58-8;ChemischeStof;5822;16 mei 2017 00:00:00;1 januari 2100 00:00:00
1448;DmtnmdOoHac;dimethenamid oxo azijnzuur;380412-59-9;ChemischeStof;5821;16 mei 2017 00:00:00;1 januari 2100 00:00:00
1449;DmtnmdP;dimethenamid-P;163515-14-8;ChemischeStof;3655;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1450;Dmtpn;dimethipin;55290-64-7;ChemischeStof;3656;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1451;Dmtrml;dimethirimol;5221-53-4;ChemischeStof;3657;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1452;Dmxsbne;dimoxystrobine;149961-52-4;ChemischeStof;3658;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1453;Dnbtn;dinobuton;973-21-7;ChemischeStof;3660;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1454;Dncnzl;diniconazool;83657-24-3;ChemischeStof;3661;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1455;Dncp;dinocap;39300-45-3;ChemischeStof;3662;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1456;Dnsactt;dinoseb-acetaat;2813-95-8;ChemischeStof;3664;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1457;Dnsb;dinoseb;88-85-7;ChemischeStof;671;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1458;Dntb;dinoterb;1420-07-1;ChemischeStof;672;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1459;Dntfrn;dinotefuran;165252-70-0;ChemischeStof;6197;13 maart 2020 00:00:00;1 januari 2100 00:00:00
1460;Dotolsfn;di-o-tolylsulfon;1-12-5097;ChemischeStof;3670;10 juni 2011 00:00:00;1 januari 2100 00:00:00
1461;DpTolsfnC2ye;di-p-tolueensulfonaat-ethyleenglycol;6315-52-2;ChemischeStof;5000;21 januari 2014 00:00:00;1 januari 2100 00:00:00
1462;DpicAe;dipicrylamine;131-73-7;ChemischeStof;5575;23 maart 2016 00:00:00;1 januari 2100 00:00:00
1463;Dprtn;dipropetryn;4147-51-7;ChemischeStof;6198;13 maart 2020 00:00:00;1 januari 2100 00:00:00
1464;Dpyrdml;dipyridamol;58-32-2;ChemischeStof;3675;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1465;DqBr;diquatdibromide;85-00-7;ChemischeStof;3676;30 november 2016 00:00:00;1 januari 2100 00:00:00
1466;DqDBrH2O;diquatdibromide-monohydraat;6385-62-2;ChemischeStof;3677;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1467;Dqt;diquat;2764-72-9;ChemischeStof;3678;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1468;Ds;damstadtium;54083-77-1;ChemischeStof;3687;7 januari 2012 00:00:00;1 januari 2100 00:00:00
1469;DsftSO;disulfoton-sulfoxide;6-7-2497;ChemischeStof;5001;21 januari 2014 00:00:00;1 januari 2100 00:00:00
1470;Dsftn;disulfoton;298-04-4;ChemischeStof;680;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1471;Dsftsfn;disulfoton-sulfon;5-6-2497;ChemischeStof;3689;10 juni 2011 00:00:00;1 januari 2100 00:00:00
1472;Dtann;dithianon;3347-22-6;ChemischeStof;3692;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1473;Dtlfs;ditalimfos;5131-24-8;ChemischeStof;3693;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1474;Dtoburt;dithiobiuret;541-53-7;ChemischeStof;3694;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1475;Durn;diuron;330-54-1;ChemischeStof;683;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1476;Dy;Dysprosium;7429-91-6;ChemischeStof;699;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1477;E-24DC1yT4Hf;(E)-2,4-dimethyltetrahydrofuran;39168-02-0;ChemischeStof;6331;29 april 2020 00:00:00;1 januari 2100 00:00:00
1478;E-Dmtmf;(E)-dimethomorf;113210-97-2;ChemischeStof;5984;2 oktober 2018 00:00:00;1 januari 2100 00:00:00
1479;EBAAP;ethylbutylactetylaminopropionaat;52304-36-6;ChemischeStof;3700;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1480;EDTA;ethyleendiaminetetraethaanzuur (EDTA);60-00-4;ChemischeStof;730;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1481;EDTMP;ethyleendiamine tetra(methyleen fosfonzuur) (EDTMP);1429-50-1;ChemischeStof;5002;21 januari 2014 00:00:00;1 januari 2100 00:00:00
1482;EENCLGE;eencellige;NVT;Object;6109;11 maart 2020 00:00:00;1 januari 2100 00:00:00
1483;EMSPTN;Emerse planten;NVT;Object;3560;26 augustus 2011 00:00:00;1 januari 2100 00:00:00
1484;EPN;ethyl-p-nitrofenylthiobenzeenfosfonaat;2104-64-5;ChemischeStof;3716;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1485;EPTC;ethyldipropylthiocarbamaat;759-94-4;ChemischeStof;713;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1486;EPTCHSCFK;Epitheelcel - hond-specifiek;NVT;Object;5163;8 november 2014 00:00:00;1 januari 2100 00:00:00
1487;ETCB;sandacanol;28219-61-6;ChemischeStof;3725;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1488;E_COLI;Escherichia coli;NVT;Object;700;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1489;Er;erbium;7440-52-0;ChemischeStof;3719;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1490;Es;einsteinium;7429-92-7;ChemischeStof;3721;7 januari 2012 00:00:00;1 januari 2100 00:00:00
1491;Es254;einsteinium 254;15840-03-6;ChemischeStof;3722;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1492;EtFOSA;N-ethyl perfluoroctaansulfonamide;4151-50-2;ChemischeStof;6000;5 januari 2019 00:00:00;1 januari 2100 00:00:00
1493;EtFOSAA;perfluoroctaansulfonylamide(N-ethyl)azijnzuur;2991-50-6;ChemischeStof;5744;8 juli 2020 00:00:00;1 januari 2100 00:00:00
1494;Eu;europium;7440-53-1;ChemischeStof;3740;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1495;Eu152;europium 152;14683-23-9;ChemischeStof;3741;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1496;Eu154;europium 154;15585-10-1;ChemischeStof;3742;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1497;Eu155;europium 155;14391-16-3;ChemischeStof;3743;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1498;F;fluoride;16984-48-8;ChemischeStof;1853;9 juni 2011 00:00:00;1 januari 2100 00:00:00
1499;F2;difluor;7782-41-4;ChemischeStof;3747;1 september 2011 00:00:00;1 januari 2100 00:00:00
1500;F7C3yF4C2yEt;heptafluorpropyl 1,2,2,2-tetrafluorethylether;3330-15-2;ChemischeStof;5969;11 september 2018 00:00:00;1 januari 2100 00:00:00
1501;FAECLCLFMN;Faecale coliformen;NVT;Object;3596;8 juni 2011 00:00:00;1 januari 2100 00:00:00
1502;FAECLSTCCND;Faecale Streptococcen D;NVT;Object;744;8 juni 2011 00:00:00;1 januari 2100 00:00:00
